,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,11,11,11,11,11,12,12,12,12,12,12,17,17
Reserves,783,788,776,745,787,763,757,762,748,713,675,186,192
Borrowings,0,353,353,320,290,144,138,125,114,126,141,0,0
Other Liabilities,41,140,119,95,80,61,68,64,94,81,88,38,37
Total Liabilities,836,1292,1260,1172,1168,981,974,963,968,931,916,241,246
Fixed Assets,184,933,910,875,848,837,809,783,731,716,710,179,178
CWIP,2,2,4,2,2,0,2,2,2,4,5,3,3
Investments,562,258,244,196,213,96,78,106,95,95,91,0,0
Other Assets,89,99,102,99,106,47,86,72,139,116,110,60,65
Total Assets,836,1292,1260,1172,1168,981,974,963,968,931,916,241,246
