,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,5.91,19.08,25.17,11.56,18.61,32.77,16.44,21.75,42.55,25.91,28.11,21.89,20.78
Expenses,11.59,17.91,24.77,17.27,20.68,27.08,16.77,17.42,32.32,18.71,19.76,17.97,18.33
Operating Profit,-5.68,1.17,0.4,-5.71,-2.07,5.69,-0.33,4.33,10.23,7.2,8.35,3.92,2.45
OPM %,-96.11,6.13,1.59,-49.39,-11.12,17.36,-2.01,19.91,24.04,27.79,29.7,17.91,11.79
Other Income,2.83,0.56,3.15,2.19,1.73,3.66,-13.33,8.16,1.7,0.43,0.61,0.77,8.96
Interest,3.54,3.7,3.66,3.65,3.53,3.8,0.0,0.0,3.62,0.0,0.0,0.0,0.0
Depreciation,4.75,4.75,4.64,4.72,4.78,4.87,0.87,0.88,4.55,0.92,0.9,0.89,0.91
Profit before tax,-11.14,-6.72,-4.75,-11.89,-8.65,0.68,-14.53,11.61,3.76,6.71,8.06,3.8,10.5
Tax %,1.71,7.59,-8.84,6.81,4.05,216.18,1.45,5.25,25.8,25.19,29.03,25.79,25.24
Net Profit,-10.95,-6.2,-5.17,-11.09,-8.3,-0.79,-14.32,11.0,2.79,5.02,5.72,2.83,7.85
EPS in Rs,-6.33,-3.58,-2.99,-6.41,-4.8,-0.46,-8.28,6.36,1.61,2.9,3.31,1.64,4.54
