,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,,20.28,99.03,40.77,33.12,49.32
Inventory Days,,60.83,,0.00,0.00,0.00
Days Payable,,243.33,,,,
Cash Conversion Cycle,,-162.22,99.03,40.77,33.12,49.32
Working Capital Days,,-60.83,-144.30,19.41,15.19,42.32
ROCE %,,0.0,15.38,37.29,120.44,58.35
