,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,,,-0.2,0.1,0.21,-0.27
Cash from Investing Activity,,,-0.02,-0.01,-0.53,-0.44
Cash from Financing Activity,,,0.22,0.01,0.34,0.92
Net Cash Flow,,,0.0,0.11,0.02,0.21
