,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,57.53,82.22,7.04,112.9
Inventory Days,,584.71,39.55,98.38
Days Payable,,705.19,21.97,90.91
Cash Conversion Cycle,57.53,-38.26,24.63,120.37
Working Capital Days,50.83,40.19,65.06,183.49
ROCE %,,47.81,27.41,23.12
