,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,-3.59,3.19,-3.69,-6.92
Cash from Investing Activity,-0.03,-0.01,-0.09,-0.07
Cash from Financing Activity,4.09,-1.21,2.24,10.42
Net Cash Flow,0.47,1.97,-1.55,3.43
