,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,29,29,29,29,31,31,31,31,31,36,36,36,36
Reserves,1682,1740,1695,1645,1997,2119,2821,3443,3678,5003,6547,8344,8795
Borrowings,1668,2196,3406,3402,3889,3626,3666,4244,4308,4063,3982,4259,4505
Other Liabilities,734,1046,1630,1565,1507,1233,1979,2398,2528,2288,3765,4787,5328
Total Liabilities,4113,5011,6760,6641,7424,7008,8497,10116,10545,11389,14330,17426,18664
Fixed Assets,1188,2784,4170,4130,4548,4500,5668,6522,6453,7207,7508,10964,11807
CWIP,1359,167,235,214,195,328,503,896,1534,1274,2049,2295,1870
Investments,487,555,354,200,161,410,829,745,590,576,2317,1282,1827
Other Assets,1079,1505,2001,2097,2520,1770,1498,1952,1968,2333,2456,2884,3160
Total Assets,4113,5011,6760,6641,7424,7008,8497,10116,10545,11389,14330,17426,18664
