,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,215.0,328.0,386.0,204.0,364.0,425.0,495.0,574.0,651.0,684.0,729.0,811.0,875.0
Expenses,123.0,169.0,212.0,128.0,177.0,195.0,254.0,251.0,270.0,299.0,298.0,318.0,369.0
Operating Profit,92.0,159.0,173.0,76.0,186.0,230.0,241.0,323.0,381.0,384.0,431.0,492.0,506.0
OPM %,43.0,48.0,45.0,37.0,51.0,54.0,49.0,56.0,58.0,56.0,59.0,61.0,58.0
Other Income,14.0,15.0,50.0,12.0,16.0,22.0,24.0,580.0,32.0,35.0,74.0,29.0,32.0
Interest,94.0,86.0,81.0,72.0,75.0,69.0,78.0,74.0,83.0,87.0,97.0,96.0,96.0
Depreciation,54.0,53.0,52.0,48.0,48.0,46.0,44.0,50.0,56.0,57.0,65.0,63.0,66.0
Profit before tax,-42.0,35.0,90.0,-32.0,79.0,138.0,143.0,779.0,274.0,276.0,343.0,363.0,375.0
Tax %,6.0,-71.0,29.0,-8.0,20.0,26.0,18.0,4.0,19.0,23.0,14.0,20.0,19.0
Net Profit,-38.0,66.0,72.0,-33.0,65.0,114.0,122.0,752.0,222.0,211.0,292.0,291.0,305.0
EPS in Rs,-2.09,3.97,3.81,-1.52,3.37,5.74,5.87,40.25,10.41,9.88,14.23,13.46,14.14
