,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,143,143,152,166,166,166,166,354,354,354,354,354,354.0
Reserves,660,679,807,1044,923,727,626,3285,3389,3642,3771,3829,3873.0
Preference Capital,0,0,0,0,0,0,0,0,0,0,0,0,
Borrowings,410,988,1468,1419,1577,1688,1667,1973,1975,0,0,5,7.0
Other Liabilities,562,811,985,1056,688,831,810,811,654,523,495,643,735.0
Total Liabilities,1774,2621,3412,3685,3353,3412,3269,6424,6371,4519,4620,4831,4969.0
Fixed Assets,1116,1643,2129,2273,1557,1755,1812,1632,1571,1602,1592,1632,1573.0
CWIP,101,213,258,168,278,121,56,104,81,82,57,48,46.0
Investments,16,8,9,104,718,719,644,3636,703,1795,1905,2013,2389.0
Other Assets,542,757,1017,1141,800,817,758,1052,4016,1041,1065,1138,962.0
Total Assets,1774,2621,3412,3685,3353,3412,3269,6424,6371,4519,4620,4831,4969.0
