,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,65.33,70.21,70.21,68.02,68.1,64.73,64.73,64.72,64.84
FIIs,0.08,0.08,2.65,7.51,8.85,6.38,4.49,5.06,5.53
DIIs,19.29,8.29,5.37,7.24,5.46,10.57,13.39,11.83,13.2
Public,12.75,18.87,19.22,15.03,15.49,16.42,15.63,16.68,14.78
Others,2.55,2.55,2.55,2.21,2.09,1.9,1.76,1.68,1.65
No. of Shareholders,5387.0,17505.0,27248.0,32530.0,35363.0,49201.0,83653.0,90242.0,96387.0
