,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,15,15,15,15,16,17,17
Reserves,310,328,311,312,399,539,536
Borrowings,220,275,357,310,226,192,258
Other Liabilities,130,143,160,110,116,142,91
Total Liabilities,674,761,843,747,757,890,902
Fixed Assets,276,317,349,318,342,394,396
CWIP,1,2,0,0,1,2,2
Investments,21,26,26,21,27,27,28
Other Assets,376,417,468,409,387,466,476
Total Assets,674,761,843,747,757,890,902
