,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,126.0,114,126,131,85,78
Inventory Days,328.0,304,420,752,904,811
Days Payable,155.0,152,217,287,381,376
Cash Conversion Cycle,299.0,265,329,595,608,513
Working Capital Days,191.0,174,223,273,208,181
ROCE %,,11,3,6,14,20
