,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,14,6,16,16,50
Cash from Investing Activity,-3,2,-11,-19,-16
Cash from Financing Activity,-11,-4,-5,12,-39
Net Cash Flow,0,3,0,10,-5
