,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,33.02,61.22,86.58,46.17,65.04,80.72,101.3,117.01,30.11,45.08,70.57,51.99,66.36
Expenses,30.1,52.34,72.71,38.8,55.46,68.9,87.79,105.71,18.48,39.52,64.79,40.44,57.36
Operating Profit,2.92,8.88,13.87,7.37,9.58,11.82,13.51,11.3,11.63,5.56,5.78,11.55,9.0
OPM %,8.84,14.51,16.02,15.96,14.73,14.64,13.34,9.66,38.63,12.33,8.19,22.22,13.56
Other Income,0.53,0.07,0.31,0.01,0.4,0.54,1.67,2.5,0.2,1.24,0.77,0.45,0.41
Interest,1.31,1.01,2.0,1.08,1.19,1.42,2.01,1.47,1.45,1.17,1.34,1.23,1.56
Depreciation,1.77,1.4,1.61,1.47,1.57,2.09,4.63,2.74,2.82,3.24,3.64,2.92,3.61
Profit before tax,0.37,6.54,10.57,4.83,7.22,8.85,8.54,9.59,7.56,2.39,1.57,7.85,4.24
Tax %,100.0,18.96,30.56,30.43,24.65,26.55,25.76,27.11,28.44,19.67,28.03,34.65,16.27
Net Profit,0.01,5.29,7.33,3.36,5.44,6.51,6.34,6.99,5.42,1.93,1.14,5.13,3.56
EPS in Rs,0.0,0.76,1.05,0.48,0.78,0.93,0.91,1.0,0.77,0.28,0.16,0.73,0.51
