,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,47.0,73,73,70,43
Inventory Days,58.0,50,49,51,36
Days Payable,30.0,36,25,31,19
Cash Conversion Cycle,75.0,87,98,90,60
Working Capital Days,59.0,59,77,81,62
ROCE %,,11,19,26,17
