,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,10.94,10.94,10.94,11.37,11.37,14.28,14.28,14.28,14.28,14.28,14.28,14.28,14.28
Reserves,-0.68,-0.26,0.33,6.28,7.14,16.99,19.61,18.33,20.8,24.83,29.64,30.33,30.17
Borrowings,0.84,0.08,0.0,5.0,13.21,14.13,155.75,191.67,170.06,170.62,125.77,91.0,65.65
Other Liabilities,0.09,4.61,4.61,0.22,0.81,1.22,3.08,12.44,17.37,1.47,3.54,3.56,4.75
Total Liabilities,11.19,15.37,15.88,22.87,32.53,46.62,192.72,236.72,222.51,211.2,173.23,139.17,114.85
Fixed Assets,0.06,0.07,0.29,0.15,0.09,0.17,1.05,0.9,0.6900000000000001,0.54,0.67,0.44,0.36
CWIP,0.0,0.0,0.05,0.05,0.05,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Investments,0.58,0.91,0.8,2.28,0.0,2.49,4.0,9.01,0.0,0.0,0.0,0.0,0.0
Other Assets,10.55,14.39,14.74,20.39,32.39,43.83,187.67,226.81,221.82,210.66,172.56,138.73,114.49
Total Assets,11.19,15.37,15.88,22.87,32.53,46.62,192.72,236.72,222.51,211.2,173.23,139.17,114.85
