,2006-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,,-0.89,-1.29,1.88,-1.84,1.51,1.11,0.29,-0.27,0
Cash from Investing Activity,,-0.35,-4.69,1.72,0.59,-0.03,-1.21,-0.29,0.27,0
Cash from Financing Activity,,-0.09,1.36,-1.23,1.67,-1.79,0.0,0.0,0.0,0
Net Cash Flow,,-1.33,-4.62,2.37,0.42,-0.32,-0.1,0.0,0.0,0
