,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,28.02,28.01,23.3,22.4
FIIs,6.73,9.94,1.16,2.16
DIIs,27.86,24.04,20.93,18.38
Public,37.39,38.01,54.61,57.05
No. of Shareholders,124764.0,95101.0,94321.0,94848.0
