,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,5.76,5.76,5.76,5.76,5.76,5.76,5.76,5.76,5.76,5.76,5.76,11.53,11.53
Reserves,8.56,5.61,8.38,7.47,7.34,-2.81,-4.18,-6.27,-8.46,-10.1,-15.21,-17.45,-17.79
Borrowings,7.29,7.31,2.0,2.83,4.17,6.44,9.55,11.24,14.6,17.76,18.99,14.03,13.87
Other Liabilities,8.11,5.93,2.25,2.07,1.26,1.75,5.11,5.64,4.22,2.22,5.1,6.28,7.74
Total Liabilities,29.72,24.61,18.39,18.13,18.53,11.14,16.24,16.37,16.12,15.64,14.64,14.39,15.35
Fixed Assets,9.7,7.25,3.5700000000000003,3.28,3.76,3.86,9.17,11.9,11.27,11.72,10.78,12.34,13.16
CWIP,0.0,0.0,0.0,0.0,0.0,2.21,1.83,0.0,0.55,0.0,1.99,0.17,0.0
Investments,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0
Other Assets,20.02,17.36,14.82,14.85,14.77,5.07,5.23,4.47,4.3,3.92,1.87,1.88,2.19
Total Assets,29.72,24.61,18.39,18.13,18.53,11.14,16.24,16.37,16.12,15.64,14.64,14.39,15.35
