,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,13.0,15,9,19,16,14
Inventory Days,3.0,2,2,3,3,1
Days Payable,59.0,38,25,37,37,15
Cash Conversion Cycle,-43.0,-21,-14,-15,-18,1
Working Capital Days,-349.0,-86,-47,-22,-22,-3
ROCE %,,17,22,25,48,18
