,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,0.0,0,0,0,0,0,0,0,0,0
Inventory Days,,,,,,,,,,
Days Payable,,,,,,,,,,
Cash Conversion Cycle,0.0,0,0,0,0,0,0,0,0,0
Working Capital Days,-113.0,194,200,215,-135,-32,55,-15,-91,31
ROCE %,,14,14,13,10,10,4,5,-4,9
