,2022-12-01,2023-03-01,2023-06-01,2023-09-01,2023-12-01
Promoters,63.57,63.57,63.57,63.57,57.83
FIIs,8.53,8.16,7.96,9.9,12.54
DIIs,11.43,12.96,13.12,15.58,19.25
Public,16.48,15.31,15.35,10.94,10.39
No. of Shareholders,62502.0,45643.0,60583.0,67588.0,79906.0
