,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,33.7,33.6,33.46,30.19
FIIs,10.86,10.9,15.69,17.02
DIIs,42.64,40.48,8.41,9.96
Public,12.79,15.0,42.44,42.83
Others,0.0,0.02,0.0,0.0
No. of Shareholders,136780.0,61837.0,73731.0,78918.0
