,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,0.01,0.01,0.01,9.63,9.63
Reserves,0.0,0.01,1.11,10.95,13.91
Borrowings,0.0,0.0,5.31,1.33,0.44
Other Liabilities,0.02,0.01,1.93,2.31,4.45
Total Liabilities,0.03,0.03,8.36,24.22,28.43
Fixed Assets,0.0,0.0,0.36,1.29,1.25
CWIP,0.0,0.0,0.0,0.0,0.0
Investments,0.0,0.0,0.0,0.0,0.1
Other Assets,0.03,0.03,8.0,22.93,27.08
Total Assets,0.03,0.03,8.36,24.22,28.43
