,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,411.0,56,56,69,105,137
Inventory Days,22891.0,76,103,82,80,140
Days Payable,26124.0,75,73,73,56,91
Cash Conversion Cycle,-2822.0,58,86,77,129,187
Working Capital Days,137.0,52,85,84,131,222
ROCE %,,121,65,54,30,14
