,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,5.48,3.5,6.19,4.62,6.22,5.63,6.17,8.3,10.78,14.06,17.29,19.99,23.06
Expenses,0.5,2.8,2.76,1.66,2.19,4.35,4.74,3.56,3.08,6.84,12.16,15.75,16.3
Operating Profit,4.98,0.7,3.43,2.96,4.03,1.28,1.43,4.74,7.7,7.22,5.13,4.24,6.76
OPM %,90.88,20.0,55.41,64.07,64.79,22.74,23.18,57.11,71.43,51.35,29.67,21.21,29.31
Other Income,0.06,0.1,-0.13,0.01,0.0,0.0,20.96,0.0,0.13,0.0,0.06,0.04,0.04
Interest,1.75,1.81,1.52,0.52,1.73,0.56,0.51,0.78,1.22,1.46,1.49,1.57,1.17
Depreciation,0.02,0.02,0.13,0.04,0.08,0.08,0.08,0.07,0.07,0.13,0.16,0.12,0.12
Profit before tax,3.27,-1.03,1.65,2.41,2.22,0.64,21.8,3.89,6.54,5.63,3.54,2.59,5.51
Tax %,25.08,24.27,27.27,25.73,25.68,26.56,18.76,25.71,26.45,22.38,36.16,26.25,20.87
Net Profit,2.45,-0.78,1.19,1.78,1.64,0.47,17.71,2.89,4.8,4.37,2.26,1.9,4.36
EPS in Rs,0.19,-0.06,0.09,0.14,0.13,0.04,1.4,0.23,0.38,0.34,0.18,0.15,0.34
