,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Promoters,46.45,45.53,49.07,49.26,49.51,49.51,49.53,48.81,48.81,48.81,48.83,48.85
FIIs,6.83,2.25,3.4,4.85,6.25,7.6,9.4,10.23,9.9,9.38,8.9,9.24
DIIs,3.7,0.29,0.25,0.25,0.25,0.25,0.25,0.34,0.33,0.32,0.32,0.22
Public,41.44,51.93,47.28,45.64,44.0,42.65,40.82,40.64,40.99,41.5,41.96,41.7
Others,1.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
No. of Shareholders,47610.0,47300.0,45074.0,50086.0,45559.0,47051.0,46756.0,53028.0,49183.0,49233.0,47231.0,46674.0
