,2021-03-01,2021-09-01,2022-03-01,2022-09-01,2023-03-01,2023-09-01
Promoters,65.2,65.2,65.2,65.2,65.2,65.2
Public,34.8,34.8,34.8,34.81,34.8,34.8
No. of Shareholders,107.0,116.0,128.0,134.0,135.0,128.0
