,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,72.73,72.73,68.26,68.26
FIIs,0.0,0.0,0.57,0.0
Public,27.27,27.27,31.18,31.75
No. of Shareholders,129.0,157.0,228.0,6437.0
