,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,5.84,5.84,5.84,5.84,5.84,5.84,5.84,5.84,5.84,5.84,5.84,5.84,5.84
Reserves,-4.43,-4.43,-4.43,-4.43,-4.47,-4.59,-4.76,-4.93,-4.45,-4.61,-4.75,-4.88,-4.95
Borrowings,5.37,5.37,5.37,5.37,5.46,6.5600000000000005,6.7,6.88,6.66,6.82,6.95,7.1,7.18
Other Liabilities,0.63,0.62,0.62,0.62,0.5700000000000001,0.56,0.5700000000000001,0.5700000000000001,0.31,0.33,0.33,0.32,0.33
Total Liabilities,7.41,7.4,7.4,7.4,7.4,8.37,8.35,8.36,8.36,8.38,8.37,8.38,8.4
Fixed Assets,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.67,4.67,4.67
CWIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Other Assets,2.71,2.7,2.7,2.7,2.7,3.67,3.65,3.66,3.66,3.68,3.7,3.71,3.73
Total Assets,7.41,7.4,7.4,7.4,7.4,8.37,8.35,8.36,8.36,8.38,8.37,8.38,8.4
