,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,55.99,174.26,164.97,82.37,170.99,177.71,99.12,191.77,195.19,172.82,166.76,146.56,126.7
Expenses,66.8,172.04,163.1,80.19,177.11,172.23,85.06,184.47,188.99,164.38,157.04,141.42,121.09
Operating Profit,-10.81,2.22,1.87,2.18,-6.12,5.48,14.06,7.3,6.2,8.44,9.72,5.14,5.61
OPM %,-19.31,1.27,1.13,2.65,-3.58,3.08,14.18,3.81,3.18,4.88,5.83,3.51,4.43
Other Income,11.85,11.2,200.9,2.46,12.79,0.24,-41.01,0.16,0.54,0.2,75.34,2.39,0.84
Interest,1.5,2.01,3.72,2.04,2.05,2.06,6.96,3.13,2.81,3.56,2.6,3.6,3.46
Depreciation,4.52,4.53,4.5,4.32,4.34,2.77,2.03,2.05,2.08,2.08,2.12,2.14,2.16
Profit before tax,-4.98,6.88,194.55,-1.72,0.28,0.89,-35.94,2.28,1.85,3.0,80.34,1.79,0.83
Tax %,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.0
Net Profit,-4.98,6.88,194.55,-1.72,0.28,0.89,-35.94,2.28,1.85,3.01,80.09,1.79,0.82
EPS in Rs,-1.59,2.2,62.14,-0.55,0.09,0.28,-11.48,0.73,0.59,0.96,25.58,0.57,0.26
