,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,3.94,3.89,3.89,3.89,3.89,0.0,0.0,0.0,0.0
Public,96.06,96.11,96.11,96.11,96.11,100.0,100.0,100.0,99.99
No. of Shareholders,582.0,616.0,2527.0,2558.0,2511.0,2117.0,2138.0,1988.0,1866.0
