,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,5.63,8.21,11.14,5.63,9.25,10.25,10.66,9.3,9.45,10.13,16.56,16.08,12.92
Expenses,5.43,8.04,10.39,5.44,9.01,10.03,10.5,9.09,9.2,9.77,15.8,15.49,12.29
Operating Profit,0.2,0.17,0.75,0.19,0.24,0.22,0.16,0.21,0.25,0.36,0.76,0.59,0.63
OPM %,3.55,2.07,6.73,3.37,2.59,2.15,1.5,2.26,2.65,3.55,4.59,3.67,4.88
Other Income,0.06,0.09,0.12,0.09,0.08,0.06,0.09,0.08,0.07,0.06,0.04,0.03,0.01
Interest,0.03,0.02,0.06,0.04,0.04,0.05,0.13,0.08,0.08,0.09,0.19,0.17,0.17
Depreciation,0.12,0.12,0.17,0.14,0.14,0.14,0.02,0.12,0.13,0.13,0.13,0.12,0.14
Profit before tax,0.11,0.12,0.64,0.1,0.14,0.09,0.1,0.09,0.11,0.2,0.48,0.33,0.33
Tax %,18.18,16.67,-6.25,20.0,14.29,11.11,-250.0,0.0,0.0,0.0,6.25,0.0,0.0
Net Profit,0.09,0.1,0.68,0.09,0.12,0.07,0.36,0.09,0.11,0.2,0.45,0.33,0.33
EPS in Rs,0.16,0.18,1.19,0.16,0.21,0.12,0.63,0.16,0.19,0.35,0.79,0.58,0.58
