,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,17,19,21,25,26,27,27,28,28,28,28,27,27
Reserves,21,37,92,244,334,-67,-20,123,239,344,432,562,641
Borrowings,13,20,26,43,127,144,131,74,121,46,80,56,69
Other Liabilities,17,23,47,72,149,125,100,83,91,114,158,201,176
Total Liabilities,68,99,185,384,636,228,238,308,480,532,698,846,913
Fixed Assets,29,32,69,71,141,64,62,68,102,93,113,135,133
CWIP,4,10,10,55,64,0,0,0,0,0,0,0,0
Investments,0,0,0,0,0,0,0,0,49,80,120,177,208
Other Assets,36,57,106,258,430,164,176,239,329,358,465,533,572
Total Assets,68,99,185,384,636,228,238,308,480,532,698,846,913
