,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,221.0,224.0,233.0,264.0,308.0,325.0,344.0,378.0,417.0,428.0,425.0,440.0,452.0
Expenses,177.0,192.0,200.0,240.0,276.0,285.0,311.0,333.0,356.0,364.0,357.0,377.0,387.0
Operating Profit,44.0,32.0,33.0,24.0,32.0,40.0,33.0,45.0,61.0,64.0,68.0,62.0,65.0
OPM %,20.0,14.0,14.0,9.0,10.0,12.0,9.0,12.0,15.0,15.0,16.0,14.0,14.0
Other Income,3.0,4.0,1.0,4.0,3.0,1.0,5.0,1.0,2.0,8.0,4.0,5.0,5.0
Interest,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
Depreciation,3.0,3.0,3.0,3.0,4.0,4.0,5.0,5.0,7.0,7.0,7.0,7.0,8.0
Profit before tax,43.0,32.0,30.0,24.0,30.0,36.0,32.0,39.0,55.0,63.0,64.0,59.0,61.0
Tax %,41.0,18.0,19.0,15.0,26.0,27.0,28.0,21.0,24.0,27.0,23.0,24.0,25.0
Net Profit,25.0,26.0,25.0,20.0,22.0,27.0,23.0,31.0,42.0,47.0,49.0,45.0,46.0
EPS in Rs,9.05,9.45,8.8,7.29,7.9,9.46,8.06,11.05,14.78,16.57,17.53,15.85,16.8
