,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,14.32,17.61,17.22,14.92,14.94,13.81,18.81,18.2,18.98,16.99,18.04,18.08,16.26
Expenses,12.65,14.18,14.56,13.37,13.63,12.81,15.95,16.97,17.72,15.08,12.81,16.16,15.17
Operating Profit,1.67,3.43,2.66,1.55,1.31,1.0,2.86,1.23,1.26,1.91,5.23,1.92,1.09
OPM %,11.66,19.48,15.45,10.39,8.77,7.24,15.2,6.76,6.64,11.24,28.99,10.62,6.7
Other Income,0.86,0.73,1.35,0.6,0.71,0.76,0.84,0.88,1.18,0.88,1.65,1.67,1.78
Interest,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.05,0.02,0.0
Depreciation,0.24,0.24,0.25,0.23,0.24,0.24,0.23,0.28,0.27,0.29,0.16,0.31,0.2
Profit before tax,2.29,3.92,3.76,1.92,1.78,1.52,3.41,1.83,2.17,2.5,6.67,3.26,2.67
Tax %,24.89,22.45,45.21,25.52,25.84,27.63,27.27,25.14,26.73,25.2,25.64,25.46,24.72
Net Profit,1.71,3.04,2.06,1.44,1.32,1.1,2.47,1.37,1.58,1.87,4.96,2.44,2.01
EPS in Rs,1.35,2.41,1.63,1.14,1.05,0.87,1.96,1.09,1.25,1.48,3.93,1.93,1.59
