,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,73.17,73.17,73.17,73.17,73.17,73.19,73.23
FIIs,0.0,0.0,0.0,0.0,0.0,0.06,0.13
DIIs,0.0,0.0,0.15,0.15,0.1,0.0,0.0
Public,26.83,26.83,26.69,26.68,26.73,26.75,26.64
No. of Shareholders,131.0,203.0,273.0,297.0,281.0,328.0,482.0
