,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,70.14,70.23,70.29,70.35,70.38,70.38,70.38
FIIs,3.76,2.63,3.58,1.55,0.98,0.91,1.35
DIIs,9.06,15.42,15.22,16.29,15.46,16.52,16.96
Public,17.03,11.72,10.92,11.81,13.18,12.19,11.3
No. of Shareholders,120285.0,25706.0,22596.0,23864.0,33664.0,30731.0,29346.0
