,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,499.0,593.0,642.0,410.0,618.0,612.0,684.0,675.0,746.0,723.0,765.0,829.0,885.0
Expenses,447.0,528.0,566.0,382.0,562.0,563.0,623.0,623.0,690.0,657.0,697.0,756.0,804.0
Operating Profit,53.0,65.0,76.0,28.0,56.0,49.0,60.0,52.0,57.0,65.0,68.0,73.0,81.0
OPM %,11.0,11.0,12.0,7.0,9.0,8.0,9.0,8.0,8.0,9.0,9.0,9.0,9.0
Other Income,3.0,4.0,3.0,2.0,2.0,1.0,1.0,3.0,3.0,2.0,8.0,3.0,4.0
Interest,4.0,5.0,4.0,4.0,4.0,4.0,6.0,7.0,8.0,9.0,11.0,11.0,13.0
Depreciation,24.0,24.0,24.0,24.0,25.0,25.0,27.0,29.0,29.0,31.0,33.0,35.0,37.0
Profit before tax,27.0,40.0,51.0,2.0,30.0,22.0,28.0,19.0,23.0,27.0,32.0,30.0,35.0
Tax %,28.0,28.0,20.0,-20.0,28.0,39.0,38.0,32.0,28.0,27.0,22.0,27.0,22.0
Net Profit,20.0,29.0,40.0,2.0,21.0,13.0,18.0,13.0,16.0,20.0,25.0,22.0,28.0
EPS in Rs,3.22,4.86,6.67,0.37,3.52,2.16,2.91,2.11,2.7,3.27,4.04,3.55,4.54
