,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,100,144,96,188,133,239,124,49,308
Cash from Investing Activity,-118,-103,-107,-186,-141,-112,-98,-310,-269
Cash from Financing Activity,20,-41,14,247,-243,-124,-26,260,-37
Net Cash Flow,2,0,2,249,-251,3,-1,-2,2
