,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,74.0,73,110,103,167,116,64
Inventory Days,137.0,62,175,156,151,149,102
Days Payable,127.0,63,116,130,197,122,83
Cash Conversion Cycle,84.0,72,169,129,121,142,83
Working Capital Days,137.0,41,71,60,55,52,64
ROCE %,,24,12,7,-4,1,16
