,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,99.28,64.14,45.34,51.66,34.67,70.63,91.6,42.09,77.31,40.18,75.85,47.04,61.26
Expenses,96.58,61.48,44.1,49.96,32.39,68.27,86.95,39.14,76.17,36.01,70.52,44.2,58.83
Operating Profit,2.7,2.66,1.24,1.7,2.28,2.36,4.65,2.95,1.14,4.17,5.33,2.84,2.43
OPM %,2.72,4.15,2.73,3.29,6.58,3.34,5.08,7.01,1.47,10.38,7.03,6.04,3.97
Other Income,0.19,0.31,1.32,0.87,3.03,0.81,1.65,2.82,4.44,0.71,4.39,0.29,0.51
Interest,0.15,0.09,0.14,0.1,0.12,0.19,0.12,0.13,0.08,0.17,0.43,0.2,0.06
Depreciation,0.17,0.17,0.17,0.2,0.2,0.2,0.31,0.23,0.22,0.18,0.18,0.18,0.13
Profit before tax,2.57,2.71,2.25,2.27,4.99,2.78,5.87,5.41,5.28,4.53,9.11,2.75,2.75
Tax %,16.73,16.97,55.11,16.74,19.04,34.89,30.15,20.7,17.61,27.15,21.19,30.55,20.0
Net Profit,2.14,2.24,1.01,1.9,4.03,1.81,4.1,4.29,4.35,3.3,7.19,1.92,2.2
EPS in Rs,1.73,1.82,0.81,1.54,3.27,1.47,3.32,3.48,3.53,2.68,5.83,1.56,1.78
