,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,20,12,45,64,102,43,72,12,11,5,25,8
Inventory Days,3,30,49,24,12,17,22,63,12,12,24,14
Days Payable,6,6,54,55,89,27,47,66,4,1,25,1
Cash Conversion Cycle,17,36,40,34,25,33,47,9,19,16,24,21
Working Capital Days,188,163,171,137,159,186,201,133,187,166,26,36
ROCE %,11,9,9,13,6,6,4,6,4,3,4,4
