,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,34.38,34.38,34.37,26.19,11.36,5.94,0.0,0.0
FIIs,29.09,34.79,30.47,30.51,39.18,38.0,39.64,35.66
DIIs,19.58,15.45,18.9,26.68,38.69,44.39,44.17,47.46
Government,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.23
Public,16.95,15.38,16.26,16.61,10.77,11.67,15.97,16.65
No. of Shareholders,110038.0,103491.0,107003.0,105392.0,117986.0,171074.0,200944.0,245776.0
