,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,50.0,46,37,35,40,36
Inventory Days,40.0,42,55,58,71,58
Days Payable,100.0,79,77,92,100,81
Cash Conversion Cycle,-11.0,9,16,1,12,13
Working Capital Days,-2.0,-14,6,-1,9,11
ROCE %,,39,35,35,22,16
