,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,,0,0,0,0,0,0
Inventory Days,,,,,,,
Days Payable,,,,,,,
Cash Conversion Cycle,,0,0,0,0,0,0
Working Capital Days,,-142,-152,-149,-201,-192,9
ROCE %,,9,5,5,5,8,8
