,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,94.86,92.63,90.0,90.3,90.09,90.0,90.17,90.28
FIIs,0.05,0.04,0.0,0.02,0.02,0.04,0.08,0.09
DIIs,0.22,0.02,0.04,0.01,0.0,0.01,0.01,0.01
Government,1.53,4.71,7.75,7.51,7.74,7.83,7.7,7.61
Public,3.34,2.6,2.22,2.15,2.14,2.12,2.03,1.99
No. of Shareholders,34165.0,49115.0,53043.0,60665.0,75986.0,77915.0,75886.0,80144.0
