,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Revenue,2415.0,2408.0,2319.0,2362.0,2576.0,2889.0,2850.0,3100.0,3297.0,3507.0,3762.0,3912.0,4087.0
Interest,264.0,261.0,244.0,229.0,254.0,277.0,267.0,308.0,368.0,464.0,507.0,571.0,605.0
Expenses,1938.0,1965.0,1956.0,1779.0,1938.0,2307.0,1930.0,2074.0,2341.0,2467.0,2565.0,2631.0,2760.0
Financing Profit,213.0,183.0,119.0,354.0,385.0,305.0,653.0,718.0,588.0,576.0,690.0,710.0,722.0
Financing Margin %,9.0,8.0,5.0,15.0,15.0,11.0,23.0,23.0,18.0,16.0,18.0,18.0,18.0
Other Income,95.0,131.0,149.0,89.0,119.0,250.0,166.0,163.0,156.0,149.0,154.0,134.0,134.0
Depreciation,30.0,31.0,34.0,33.0,40.0,37.0,39.0,39.0,39.0,41.0,45.0,48.0,47.0
Profit before tax,278.0,283.0,234.0,410.0,464.0,519.0,779.0,841.0,706.0,684.0,800.0,797.0,809.0
Tax %,26.0,26.0,25.0,26.0,26.0,26.0,25.0,25.0,26.0,26.0,25.0,26.0,26.0
Net Profit,206.0,210.0,175.0,305.0,345.0,386.0,581.0,627.0,526.0,509.0,596.0,593.0,603.0
EPS in Rs,2.19,2.23,1.87,3.24,3.66,4.09,6.16,6.65,5.57,5.39,6.3,6.27,6.37
Gross NPA %,7.46,1.61,4.99,3.91,3.36,2.4,2.22,2.24,2.14,2.22,2.35,2.41,2.43
Net NPA %,2.7,0.56,1.55,0.88,0.91,0.83,0.78,0.79,0.78,0.8,0.87,0.89,0.89
