,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,69.55,69.4,69.59,69.02,68.94
FIIs,4.07,8.62,9.53,8.45,9.08
DIIs,3.79,5.97,12.41,17.47,17.28
Public,22.59,16.01,8.47,5.06,4.69
No. of Shareholders,1961808.0,1057518.0,1161090.0,1041168.0,961296.0
