,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,58.75,60.18,60.18,60.18,61.52,61.52
FIIs,1.22,1.11,1.04,1.24,2.1,2.29
DIIs,23.57,28.85,30.93,27.33,25.03,24.58
Public,16.46,9.86,7.84,11.25,11.35,11.63
No. of Shareholders,13962.0,6278.0,8544.0,23724.0,19779.0,36508.0
