,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,27.0,60.0,61.0,51.0,46.0,32.0,136.0,39.0,50.0,36.0,140.0,40.0,43.0
Expenses,17.0,19.0,20.0,17.0,18.0,21.0,145.0,57.0,22.0,51.0,136.0,25.0,26.0
Operating Profit,10.0,41.0,41.0,34.0,28.0,11.0,-10.0,-17.0,27.0,-14.0,4.0,15.0,17.0
OPM %,36.0,68.0,68.0,66.0,62.0,34.0,-7.0,-45.0,55.0,-40.0,3.0,38.0,39.0
Other Income,64.0,48.0,96.0,93.0,54.0,105.0,163.0,264.0,258.0,138.0,87.0,38.0,84.0
Interest,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0
Depreciation,6.0,7.0,6.0,6.0,6.0,5.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0
Profit before tax,66.0,81.0,130.0,120.0,75.0,109.0,146.0,240.0,279.0,116.0,83.0,47.0,95.0
Tax %,24.0,22.0,9.0,19.0,21.0,23.0,19.0,27.0,23.0,27.0,21.0,14.0,20.0
Net Profit,50.0,63.0,118.0,97.0,59.0,84.0,119.0,176.0,215.0,85.0,66.0,40.0,76.0
EPS in Rs,14.13,17.85,33.76,27.73,16.85,23.99,34.03,50.39,61.51,24.27,18.82,11.57,21.67
