,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,55.0,38,30,33,22,28
Inventory Days,,,,,,
Days Payable,,,,,,
Cash Conversion Cycle,55.0,38,30,33,22,28
Working Capital Days,61.0,60,69,34,52,69
ROCE %,,2,2,1,1,1
