,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,0.41,2.58,2.06
Cash from Investing Activity,-0.54,-1.84,-0.21
Cash from Financing Activity,0.48,0.04,-1.17
Net Cash Flow,0.35,0.78,0.6900000000000001
