,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,0.2,0.2,7.2,10.05
Reserves,6.69,8.04,4.4,11.44
Borrowings,1.66,2.06,1.34,2.23
Other Liabilities,3.92,4.37,3.65,4.27
Total Liabilities,12.47,14.67,16.59,27.99
Fixed Assets,4.09,5.43,4.85,4.57
CWIP,0.0,0.0,0.0,0.0
Investments,0.25,0.3,0.3,0.3
Other Assets,8.13,8.94,11.44,23.12
Total Assets,12.47,14.67,16.59,27.99
