,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,33,33,33,33,33,33,33,33,33,33,33,33,33.0
Reserves,44,42,19,-16,-31,-49,-58,-75,-81,-110,-127,34,43.0
Preference Capital,0,0,10,10,10,0,3,3,4,12,12,13,
Borrowings,198,202,189,174,162,123,113,110,109,106,104,5,9.0
Other Liabilities,29,49,58,42,65,53,76,86,103,124,142,15,2.0
Total Liabilities,305,327,300,232,230,160,164,155,164,154,152,87,87.0
Fixed Assets,109,102,71,49,40,30,28,25,19,17,11,3,3.0
CWIP,2,2,0,0,0,0,0,0,0,0,0,0,0.0
Investments,0,0,0,0,0,0,2,3,2,2,2,2,2.0
Other Assets,193,222,228,183,190,130,134,127,143,135,139,82,83.0
Total Assets,305,327,300,232,230,160,164,155,164,154,152,87,87.0
