,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,88.31,32.85,89.51,71.1,71.68
Inventory Days,,666.52,322.25,326.21,505.93
Days Payable,,396.74,279.5,216.88,243.8
Cash Conversion Cycle,88.31,302.63,132.26,180.42,333.8
Working Capital Days,235.48,93.08,109.5,124.67,156.9
ROCE %,,1.54,5.76,11.16,28.54
