,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,86.5,74.92,56.29,61.27,57.26,56.26
FIIs,10.26,21.14,21.47,16.53,17.13,18.16
DIIs,0.24,0.2,0.3,0.79,1.45,1.49
Public,3.0,3.75,21.94,21.41,24.16,24.09
No. of Shareholders,83552.0,94098.0,166386.0,228469.0,746294.0,676271.0
