,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,10.71,11.95,11.95,11.95,11.95,11.95,11.95,11.95,11.95,11.95,11.95,11.95,11.95
Reserves,154.79,76.66,96.9,104.41,108.99,87.9,83.75,71.57,51.32,85.69,91.94,72.15,72.7
Borrowings,0.14,0.0,0.0,2.68,10.31,25.71,33.35,39.5,51.07,18.02,21.6,1.73,1.6800000000000002
Other Liabilities,59.98,44.69,47.68,42.55,52.56,56.88,49.42,66.59,73.39,55.63,32.67,31.46,12.34
Total Liabilities,225.62,133.3,156.53,161.59,183.81,182.44,178.47,189.61,187.73,171.29,158.16,117.29,98.67
Fixed Assets,143.69,74.74,72.74,65.6,66.33,68.91,69.34,70.9,76.14,51.2,40.33,4.87,5.8100000000000005
CWIP,0.62,0.36,0.47,0.45,1.17,12.47,15.17,17.28,17.03,4.04,16.46,0.0,0.0
Investments,3.19,1.6,16.6,23.62,33.26,32.8,33.15,33.15,33.14,33.15,33.15,39.56,47.71
Other Assets,78.12,56.6,66.72,71.92,83.05,68.26,60.81,68.28,61.42,82.9,68.22,72.86,45.15
Total Assets,225.62,133.3,156.53,161.59,183.81,182.44,178.47,189.61,187.73,171.29,158.16,117.29,98.67
