,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,56,56,56,56,56,56,56,59,59,59,59,65,65
Reserves,362,378,383,387,400,438,469,544,433,-726,-989,-12,-34
Borrowings,597,785,829,761,1002,1256,1330,1414,1279,1264,1766,483,488
Other Liabilities,398,340,340,539,515,542,596,733,996,1135,730,256,250
Total Liabilities,1413,1559,1607,1743,1972,2293,2451,2749,2767,1731,1566,793,770
Fixed Assets,501,541,534,569,764,901,921,907,940,839,764,605,578
CWIP,475,563,615,691,673,765,879,1028,1284,394,408,0,0
Investments,1,2,1,0,17,17,24,18,6,9,1,1,1
Other Assets,435,453,457,483,519,610,627,795,537,488,393,187,191
Total Assets,1413,1559,1607,1743,1972,2293,2451,2749,2767,1731,1566,793,770
