,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,75.0,74.29,68.18,61.75,61.75,61.75,61.75,61.75
FIIs,4.02,5.62,4.67,5.8,2.97,3.31,3.43,4.14
DIIs,10.0,9.35,12.63,13.05,10.64,11.08,10.61,10.21
Public,10.98,10.74,14.52,19.39,24.64,23.86,24.21,23.89
No. of Shareholders,123551.0,172448.0,275919.0,317827.0,470011.0,549670.0,528298.0,556080.0
