,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,24.93,24.93,24.93,24.93,24.93,24.93,24.93,24.93
Public,75.07,75.07,75.07,75.07,75.07,75.07,75.08,75.08
No. of Shareholders,656.0,660.0,685.0,697.0,697.0,700.0,706.0,740.0
