,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,1.53,3.08,0.96
Cash from Investing Activity,-1.95,-2.01,-0.75
Cash from Financing Activity,-0.27,-1.13,0.45
Net Cash Flow,-0.7000000000000001,-0.05,0.66
