,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,0.01,0.01,5.74,7.85
Reserves,3.5,5.73,3.53,15.13
Borrowings,3.87,3.44,3.22,1.33
Other Liabilities,5.45,5.77,7.51,8.1
Total Liabilities,12.83,14.95,20.0,32.41
Fixed Assets,2.86,4.76,4.8100000000000005,4.7
CWIP,0.0,0.0,0.0,0.0
Investments,0.0,0.0,0.0,0.0
Other Assets,9.97,10.19,15.19,27.71
Total Assets,12.83,14.95,20.0,32.41
