,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,56,56,56,56,56,56,56,55,55,55,55,55,55
Reserves,1102,1267,1532,1788,1774,2061,2288,2509,2506,2902,3061,3411,3982
Borrowings,3,0,6,147,214,211,283,368,711,577,573,1218,1039
Other Liabilities,239,283,356,582,668,798,773,927,870,940,1072,1815,2012
Total Liabilities,1400,1606,1950,2574,2713,3126,3400,3860,4142,4475,4762,6500,7089
Fixed Assets,327,335,337,789,657,751,798,978,1305,1361,1345,2825,2800
CWIP,20,23,7,10,10,26,52,104,146,88,13,44,12
Investments,47,98,93,101,160,196,143,55,41,34,445,518,515
Other Assets,1007,1150,1514,1674,1886,2153,2409,2723,2650,2992,2959,3113,3762
Total Assets,1400,1606,1950,2574,2713,3126,3400,3860,4142,4475,4762,6500,7089
